codigo_ibge,anomes_s,qtd_familias_beneficiarias_bolsa_familia_s,valor_repassado_bolsa_familia_s,pbf_vlr_medio_benef_f
220930,202506,1526,996358,652.92
220935,202506,658,435456,661.79
220937,202506,999,661279,661.94
220940,202506,1339,879065,656.51
220945,202506,320,218148,681.71
220950,202506,784,517297,659.82
220955,202506,1186,769770,649.05
220960,202506,413,264652,640.8
220965,202506,1530,1013085,662.15
220970,202506,1425,932708,654.53
220975,202506,623,430719,691.36
220980,202506,1115,755291,678.61
220985,202506,1046,688183,657.92
220987,202506,1257,866890,689.65
220990,202506,1257,844198,672.13
220995,202506,1052,700549,665.92
220997,202506,2098,1431297,683.2
221000,202506,3709,2444709,659.13
221005,202506,1274,835536,655.84
221010,202506,758,494514,653.25
221020,202506,1232,818037,663.99
221030,202506,1251,817733,653.66
221035,202506,1120,719034,641.99
221037,202506,459,300914,655.59
221038,202506,339,220870,651.53
221039,202506,572,384303,671.86
221040,202506,3412,2234025,655.33
221050,202506,3578,2415088,675.93
221060,202506,7356,4825065,655.94
221062,202506,955,634710,664.62
221063,202506,866,590885,682.32
221065,202506,2216,1460090,658.89
221070,202506,2384,1618224,678.79
221080,202506,2507,1623048,647.66
221090,202506,1002,669350,668.01
221093,202506,1319,857185,649.87
221095,202506,700,466766,666.81
221097,202506,501,332035,662.74
221100,202506,95465,62126338,650.8
221110,202506,9629,6563976,681.69
221120,202506,4291,2945776,686.66
221130,202506,3274,2158302,659.22
221135,202506,1475,978498,663.39
221140,202506,1166,751624,644.62
221150,202506,670,433348,646.79
221160,202506,573,360067,628.39
221170,202506,1043,672158,644.45
230010,202506,2054,1383210,673.42
230015,202506,2930,1973138,673.43
230020,202506,14093,9480848,672.88
230030,202506,9116,5945650,652.36
230040,202506,3237,2148135,663.62
230050,202506,1382,917824,664.13
230060,202506,1733,1160345,669.56
230070,202506,2698,1756470,651.03
230075,202506,9013,6155840,683.07
230080,202506,2134,1401098,656.56
230090,202506,3434,2249615,655.1
230100,202506,15370,10096111,657.13
230110,202506,9601,6119171,637.75
230120,202506,5250,3371995,642.28
230125,202506,2352,1523855,647.9
230130,202506,4156,2832292,681.82
230140,202506,2438,1589999,652.17
230150,202506,998,673625,674.97
230160,202506,5136,3311873,644.84
230170,202506,4274,2800238,655.18
230180,202506,1167,765610,656.05
230185,202506,3246,2180359,671.71
230190,202506,9283,6171377,665.45
230195,202506,4664,3154120,676.41
230200,202506,3794,2468903,650.91
230205,202506,3748,2525545,674.02
230210,202506,7265,4753578,654.31
230220,202506,11406,7414623,650.35
230230,202506,5735,3829070,667.67
230240,202506,9657,6229531,645.35
230250,202506,7717,5105255,661.56
230260,202506,11281,7531845,667.72
230270,202506,4123,2754857,668.17
230280,202506,15748,10440829,663.08
230290,202506,3674,2439871,664.09
230300,202506,4297,2893101,673.44
230310,202506,3176,2093505,659.16
230320,202506,5694,3832716,673.11
230330,202506,3346,2182442,652.45
230340,202506,2808,1896966,675.56
230350,202506,13864,8945206,645.4
230360,202506,2008,1359062,676.82
230365,202506,2721,1781901,654.87
230370,202506,63716,42186156,662.22
230380,202506,4248,2783871,655.34
230390,202506,2564,1703049,664.22
230393,202506,2530,1698169,671.74
230395,202506,3984,2628973,659.88
230400,202506,4644,3060669,659.06
230410,202506,10369,6915044,666.9
230420,202506,20668,13406403,648.78
230423,202506,3545,2351128,663.22
230425,202506,5522,3732021,675.97
230426,202506,1673,1066347,637.39
230427,202506,1058,707670,669.51
230428,202506,7115,4623606,650.57
230430,202506,3390,2263729,667.77
230435,202506,3588,2316603,645.65
230440,202506,319954,205043859,641.18
230445,202506,2848,1842100,647.26
230450,202506,2803,1868845,666.73
230460,202506,1701,1151281,676.83
230465,202506,2925,1967991,672.82
230470,202506,9771,6598270,675.43
230480,202506,1052,703985,669.19
230490,202506,1680,1073329,639.27
230495,202506,4287,2814880,656.61
230500,202506,8209,5691655,693.68
230510,202506,1095,731487,668.02
230520,202506,3575,2410233,674.38
230523,202506,7916,5156033,651.34
230526,202506,2778,1910009,687.55
230530,202506,3955,2775924,701.88
230533,202506,3179,2047549,644.49
230535,202506,3297,2103365,637.96
230540,202506,12245,8105202,662.08
230550,202506,15609,10170191,651.68
230560,202506,5093,3375811,662.83
230565,202506,2219,1444583,651.01
230570,202506,2425,1607957,663.08
230580,202506,9938,6658776,670.17
230590,202506,7194,4834769,672.06
230600,202506,2318,1529285,659.74
230610,202506,5742,3880587,675.94
230620,202506,1354,867348,640.58
230625,202506,8202,5376890,656.04
230630,202506,8749,5795240,662.62
230640,202506,22258,15160017,681.69
230650,202506,4078,2701643,662.65
230655,202506,9786,6721974,686.9
230660,202506,4707,3111017,661.07
230670,202506,3535,2345644,663.55
230680,202506,1854,1231918,664.46
230690,202506,4440,2903228,654.47
230700,202506,7379,4668093,632.62
230710,202506,5434,3658306,673.23
230720,202506,1232,817922,663.9
230725,202506,4154,2801338,674.37
230730,202506,35412,23614820,666.86
230740,202506,4473,2936897,656.58
230750,202506,5772,3799292,658.23
230760,202506,8681,5590763,644.1
230763,202506,3433,2290114,667.09
230765,202506,34825,22807817,655.4
230770,202506,19601,12718942,649.06
230780,202506,5568,3940538,707.84
230790,202506,2701,1807126,669.06
230800,202506,6902,4546669,658.75
230810,202506,8362,5564016,665.71
230820,202506,2365,1581365,668.65
230830,202506,5293,3477577,657.01
230835,202506,2744,1802069,656.73
230837,202506,3706,2487150,671.11
230840,202506,7816,5327850,681.66
230850,202506,7738,5118231,661.44
230860,202506,4313,2853276,661.55
230870,202506,11619,7497654,646.02
230880,202506,1612,1075966,667.89
230890,202506,3732,2595456,695.46
230900,202506,2319,1536755,662.68
230910,202506,2563,1704641,665.36
230920,202506,3151,2149782,682.69
230930,202506,4602,3125548,679.17
230940,202506,7219,4722606,654.19
230945,202506,4928,3218028,653.01
230950,202506,5230,3359519,642.36
230960,202506,8450,5532017,654.68
230970,202506,11371,7422855,653.71
230980,202506,2355,1567526,666.18
230990,202506,1264,849729,672.25
231000,202506,1919,1241690,647.05
231010,202506,2275,1467819,645.2
231020,202506,7127,4758928,667.73
231025,202506,6957,4650328,669.02
231030,202506,4615,3088938,669.33
231040,202506,2473,1642460,664.43
231050,202506,8329,5470189,656.92
231060,202506,2232,1553171,696.18
231070,202506,6306,4220105,669.33
231080,202506,2360,1596018,676.28
231085,202506,4697,3076160,654.92
231090,202506,2675,1713761,640.66
231095,202506,1431,977374,683.0
231100,202506,2230,1472266,660.21
231110,202506,3119,2087838,669.39
231120,202506,1816,1228273,677.11
231123,202506,1215,783778,645.08
231126,202506,3961,2651981,669.69
231130,202506,17899,11701992,653.82
231135,202506,3066,2013157,656.61
231140,202506,13142,8626888,656.49
231150,202506,2687,1721318,640.61
231160,202506,5266,3532947,670.9
231170,202506,3254,2220801,682.48
231180,202506,9869,6365431,644.99
231190,202506,3014,2007506,666.06
231195,202506,3659,2550422,697.22
231200,202506,6924,4588487,662.69
231210,202506,3716,2514697,676.72
231220,202506,8759,5686746,649.32
231230,202506,7687,5280844,686.98
231240,202506,8942,5923827,662.69
231250,202506,953,603861,634.31
231260,202506,2373,1538607,648.38
231270,202506,4162,2726003,654.97
231280,202506,1458,984029,674.92
231290,202506,23283,15131611,650.01
231300,202506,2536,1657807,653.71
231310,202506,5220,3372468,646.19
231320,202506,4547,3076843,676.68
231325,202506,1478,984471,666.08
231330,202506,8205,5486600,668.77
231335,202506,4327,2927212,676.5
231340,202506,14019,9572080,682.89
231350,202506,14506,9790056,675.36
231355,202506,3922,2653704,676.79
231360,202506,6600,4473823,677.95
231370,202506,1395,902647,647.52
231375,202506,3468,2367880,682.98
231380,202506,5034,3402957,675.99
231390,202506,2625,1754161,668.76
231395,202506,3166,2186186,690.74
231400,202506,7814,5039889,644.98
231410,202506,14296,9613434,672.5
240010,202506,1272,811829,638.23
240020,202506,9588,6154699,641.98
240030,202506,3123,2000381,641.15
240040,202506,512,332732,649.87
240050,202506,2305,1496941,649.43
240060,202506,1009,657111,651.25
240070,202506,2019,1334599,662.33
240080,202506,1773,1137379,642.22
240090,202506,1789,1148159,641.79
240100,202506,7494,4717389,629.66
240110,202506,3564,2261190,634.45
240120,202506,2351,1548519,658.66
240130,202506,2898,1897968,655.15
240140,202506,1254,832485,663.86
240145,202506,5017,3261822,650.54
240150,202506,761,485091,637.44
240160,202506,1077,731889,679.56
240165,202506,621,413452,665.78
240170,202506,1863,1236194,663.55
240180,202506,1912,1281847,671.12
240185,202506,1327,887399,668.73
240190,202506,833,564518,677.69
240200,202506,7626,4878495,639.89
240210,202506,2291,1461961,638.13
240220,202506,5897,4000705,678.55
240230,202506,3758,2430459,646.74
240240,202506,761,495915,651.66
240250,202506,2107,1363075,647.54
240260,202506,11165,7541680,675.54
240270,202506,1629,1096136,672.89
240280,202506,1035,692196,668.79
240290,202506,733,474204,646.94
240300,202506,1207,786126,651.31
240310,202506,4889,3151987,644.71
240320,202506,1073,698855,651.31
240325,202506,23545,15397562,654.32
240330,202506,1071,706531,659.69
240340,202506,1257,816019,649.18
240350,202506,2096,1375718,656.35
240360,202506,10089,6699140,664.0
240370,202506,1347,832152,618.24
240375,202506,555,355316,641.36
240380,202506,1446,943161,652.26
240390,202506,428,271948,635.39
240400,202506,813,524487,645.13
240410,202506,337,210252,623.89
240420,202506,4338,2989880,690.18
240430,202506,2311,1500863,650.01
240440,202506,2120,1371580,646.97
240450,202506,2649,1751460,661.18
240460,202506,2592,1762438,679.95
240470,202506,1871,1192324,637.27
240480,202506,213,142374,671.58
240485,202506,1218,793978,651.87
240490,202506,1262,815392,646.11
240500,202506,1673,1105744,661.73
240510,202506,1266,855133,675.99
240520,202506,1127,729026,646.87
240530,202506,1760,1213172,689.3
240540,202506,1775,1182856,666.4
240550,202506,674,455379,675.64
240560,202506,3086,2034074,659.13
240570,202506,1082,676081,624.84
240580,202506,6602,4502904,682.15
240590,202506,604,384530,636.64
240600,202506,1052,688281,654.88
240610,202506,3186,2011408,631.53
240615,202506,834,555595,666.18
240620,202506,1472,984693,668.95
240630,202506,1812,1204634,665.18
240640,202506,561,377277,672.51
240650,202506,2628,1751320,666.41
240660,202506,3067,2015239,657.5
240670,202506,1536,1024997,667.32
240680,202506,950,629277,662.4
240690,202506,858,550163,641.96
240700,202506,1557,1049010,673.74
240710,202506,14105,9149604,648.68
240720,202506,3508,2322201,662.92
240725,202506,682,455662,668.13
240730,202506,1567,1014673,647.53
240740,202506,1294,841260,651.13
240750,202506,1766,1182858,670.17
240760,202506,1013,672160,663.53
240770,202506,2453,1643181,669.87
240780,202506,3941,2616974,664.38
240790,202506,578,385284,666.58
240800,202506,32060,20283108,632.76
240810,202506,76505,49471837,646.77
240820,202506,5366,3585525,669.44
240830,202506,6473,4325862,668.29
240840,202506,715,461399,645.31
240850,202506,671,434746,647.91
240860,202506,1162,752629,647.7
240870,202506,634,416055,656.24
240880,202506,1030,697547,677.23
240890,202506,3381,2169367,642.01
240895,202506,2507,1698040,677.32
240910,202506,2373,1534498,646.65
240920,202506,610,407976,668.81
240930,202506,2241,1442018,643.47
240933,202506,1172,772451,659.09
240940,202506,4415,2851368,646.13
240950,202506,815,526986,646.61
240960,202506,510,342359,673.94
240970,202506,1313,865069,658.85
240980,202506,3344,2259249,675.61
240990,202506,2190,1395162,637.35
241000,202506,758,496450,654.95
241010,202506,2481,1640569,661.79
241020,202506,1347,866219,643.07
241025,202506,1112,729184,655.74
241030,202506,1966,1336883,680.0
241040,202506,1691,1182560,699.33
241050,202506,950,617934,650.46
241060,202506,542,346696,639.66
241070,202506,536,345762,645.08
241080,202506,680,441834,649.76
241090,202506,1434,949001,662.25
241100,202506,684,453905,663.6
241105,202506,852,540697,635.37
241110,202506,516,333056,645.46
241120,202506,5985,4010009,670.01
241140,202506,1974,1288328,652.98
241142,202506,347,218873,630.76
241150,202506,4402,2917472,662.76
241160,202506,505,337146,667.62
241170,202506,980,643003,656.13
241180,202506,523,337462,645.24
241190,202506,735,467378,635.89
241200,202506,18281,11923840,652.25
241210,202506,921,603292,655.04
241220,202506,7542,5090197,675.81
241230,202506,2308,1544526,669.21
241240,202506,464,305794,660.46
241250,202506,4714,3111764,660.25
241255,202506,1986,1302017,655.6
241260,202506,3131,2021344,645.59
241270,202506,1087,722195,664.39
241280,202506,2104,1354843,643.94
241290,202506,1990,1277204,641.81
241300,202506,1015,659130,649.39
241310,202506,1565,1026579,655.96
241320,202506,627,429346,684.76
241330,202506,1354,907658,670.35
241335,202506,2924,1938083,663.05
241340,202506,1004,644501,641.93
241350,202506,1538,1007601,655.14
241355,202506,985,641114,652.87
241360,202506,1254,800285,638.19
241370,202506,952,625338,656.87
241380,202506,527,349755,663.67
241390,202506,2131,1415854,665.34
241400,202506,2915,1918348,658.1
241410,202506,1872,1238152,661.76
241415,202506,1254,834452,665.96
241420,202506,2476,1705230,690.66
241430,202506,355,227379,640.5
241440,202506,7306,4900210,671.08
241445,202506,1064,692518,650.86
241450,202506,2265,1447915,639.26
241460,202506,2413,1528943,634.42
241470,202506,1102,731207,663.53
241475,202506,758,497727,656.63
241480,202506,2106,1434673,681.23
241490,202506,445,290101,651.91
241500,202506,632,413781,654.72
250010,202506,1908,1280014,670.87
250020,202506,1007,667266,662.63
250030,202506,5415,3695089,682.51
250040,202506,3204,2255233,704.1
250050,202506,3181,2160071,679.05
250053,202506,1006,683371,679.3
250057,202506,715,491780,688.77
250060,202506,4112,2761310,671.52
250070,202506,3062,1909192,623.51
250073,202506,550,364665,664.23
250077,202506,1916,1275926,665.93
250080,202506,4866,3237040,665.24
250090,202506,2912,1916382,658.1
250100,202506,3099,2101877,678.24
250110,202506,3865,2601965,673.21
250115,202506,474,318707,672.38
250120,202506,1614,1086389,673.1
250130,202506,4578,3036965,663.38
250135,202506,1097,744577,678.74
250140,202506,2120,1492055,704.13
250150,202506,3915,2613792,667.64
250153,202506,1015,660137,650.38
250157,202506,1762,1168095,662.94
250160,202506,2816,1830800,650.14
250170,202506,1319,868947,658.79
250180,202506,16523,10539077,637.84
250190,202506,3116,2044855,656.45
250200,202506,1823,1193410,655.0
250205,202506,657,440230,670.06
250210,202506,1107,768626,694.33
250215,202506,872,561059,643.42
250220,202506,512,339099,662.3
250230,202506,996,631102,634.27
250240,202506,2500,1652300,660.92
250250,202506,3995,2702325,676.43
250260,202506,1126,738117,655.52
250270,202506,857,591631,690.35
250280,202506,3076,1981515,644.19
250290,202506,1513,971479,642.09
250300,202506,4144,2809308,678.09
250310,202506,882,596850,676.7
250320,202506,9414,6195547,658.19
250330,202506,1854,1244249,671.84
250340,202506,1031,680699,660.23
250350,202506,2902,1968775,678.42
250355,202506,2072,1468795,709.22
250360,202506,1453,957294,659.75
250370,202506,13500,8756656,648.83
250375,202506,942,628937,667.66
250380,202506,1500,997773,665.18
250390,202506,1537,1020595,664.45
250400,202506,38979,25631931,657.58
250403,202506,1926,1289851,670.05
250407,202506,923,618163,670.46
250410,202506,547,359772,658.92
250415,202506,1667,1120705,672.29
250420,202506,1168,751466,643.38
250430,202506,5695,3643252,639.73
250435,202506,1154,771033,668.14
250440,202506,3850,2571300,668.04
250450,202506,1298,854825,658.57
250460,202506,5419,3654797,674.44
250470,202506,1294,845457,653.37
250480,202506,3363,2227812,662.45
250485,202506,405,263326,650.19
250490,202506,4243,2774405,653.88
250500,202506,1682,1105222,657.48
250510,202506,4109,2673294,650.91
250520,202506,1368,934825,683.35
250523,202506,1548,1025834,662.68
250527,202506,1665,1127266,677.04
250530,202506,523,345042,659.74
250535,202506,1264,845017,668.53
250540,202506,2261,1507324,666.66
250550,202506,609,407473,669.09
250560,202506,1385,906765,655.65
250570,202506,2240,1520905,678.98
250580,202506,754,499228,662.99
250590,202506,860,563726,655.5
250600,202506,5350,3580306,669.34
250610,202506,2187,1503589,687.51
250620,202506,694,442823,638.07
250625,202506,2064,1412162,684.19
250630,202506,8866,5876663,663.21
250640,202506,3000,1965969,655.32
250650,202506,689,451746,655.65
250660,202506,1096,720685,657.56
250670,202506,2289,1524654,666.66
250680,202506,4928,3204084,650.18
250690,202506,5258,3416797,649.83
250700,202506,3772,2476908,657.18
250710,202506,3398,2320680,682.95
250720,202506,2412,1592435,660.21
250730,202506,3668,2457623,670.38
250740,202506,1478,956286,647.01
250750,202506,84445,56124704,664.82
